,match_id,radiant_team,dire_team
17,8601063889,"[46, 131, 59, 2, 101]","[28, 86, 72, 35, 75]"
18,8601063884,"[22, 98, 123, 106, 18]","[8, 25, 104, 88, 75]"
19,8601063824,"[31, 70, 61, 106, 63]","[41, 51, 39, 86, 7]"
20,8601063747,"[126, 97, 26, 70, 71]","[96, 106, 22, 100, 53]"
21,8601063607,"[95, 51, 26, 29, 128]","[73, 110, 53, 86, 97]"
22,8601063606,"[86, 72, 39, 97, 26]","[114, 104, 5, 106, 14]"
23,8601063577,"[14, 41, 105, 101, 42]","[120, 47, 90, 8, 75]"
24,8601063572,"[7, 72, 104, 21, 22]","[95, 87, 119, 40, 86]"
25,8601063376,"[86, 119, 41, 20, 45]","[52, 48, 26, 98, 49]"
26,8601063367,"[64, 85, 6, 9, 76]","[5, 104, 35, 53, 41]"
27,8601063365,"[101, 38, 53, 86, 84]","[128, 26, 72, 106, 2]"
28,8601063123,"[109, 31, 97, 128, 11]","[84, 74, 2, 40, 21]"
29,8601063052,"[14, 102, 97, 74, 128]","[52, 31, 48, 73, 40]"
30,8601063043,"[32, 2, 59, 123, 67]","[31, 35, 129, 64, 70]"
31,8601063013,"[7, 14, 41, 75, 27]","[30, 109, 100, 52, 145]"
32,8601062963,"[54, 40, 52, 121, 33]","[14, 87, 21, 96, 86]"
33,8601062899,"[136, 53, 42, 87, 40]","[26, 129, 86, 70, 14]"
34,8601062778,"[87, 98, 22, 63, 36]","[70, 83, 126, 128, 47]"
35,8601062735,"[28, 72, 47, 22, 20]","[46, 113, 129, 128, 85]"
36,8601062666,"[77, 20, 42, 31, 46]","[3, 70, 75, 36, 11]"
37,8601062634,"[52, 128, 39, 49, 84]","[107, 70, 27, 75, 14]"
38,8601062536,"[59, 26, 50, 8, 135]","[35, 120, 136, 14, 101]"
39,8601062517,"[26, 84, 70, 98, 87]","[8, 30, 22, 31, 28]"
40,8601062405,"[8, 137, 101, 11, 57]","[1, 14, 30, 96, 49]"
41,8601062399,"[75, 14, 35, 42, 1]","[59, 126, 91, 71, 15]"
42,8601062317,"[20, 93, 101, 37, 74]","[131, 14, 53, 81, 57]"
43,8601062283,"[25, 104, 74, 94, 131]","[1, 40, 91, 102, 39]"
44,8601062175,"[88, 22, 104, 93, 69]","[94, 40, 135, 30, 84]"
45,8601062144,"[19, 13, 54, 129, 64]","[6, 14, 39, 63, 37]"
46,8601062116,"[106, 123, 51, 97, 6]","[68, 54, 22, 73, 42]"
47,8601062088,"[128, 76, 5, 49, 145]","[137, 30, 39, 8, 22]"
48,8601062009,"[70, 64, 135, 61, 40]","[86, 27, 53, 14, 12]"
49,8601061980,"[119, 14, 54, 113, 98]","[47, 105, 104, 53, 100]"
50,8601061929,"[71, 101, 96, 84, 56]","[26, 43, 20, 93, 2]"
51,8601061719,"[97, 27, 82, 79, 86]","[22, 63, 64, 109, 14]"
52,8601061714,"[1, 75, 120, 28, 53]","[104, 111, 74, 14, 8]"
53,8601061653,"[8, 102, 27, 79, 47]","[101, 55, 137, 73, 93]"
54,8601061634,"[13, 113, 21, 100, 77]","[131, 41, 36, 129, 87]"
55,8601061627,"[111, 109, 129, 101, 25]","[51, 27, 135, 8, 39]"
56,8601061606,"[79, 70, 17, 39, 26]","[145, 8, 98, 110, 3]"
57,8601061601,"[75, 21, 52, 11, 68]","[89, 14, 27, 48, 55]"
58,8601061573,"[37, 77, 36, 86, 4]","[44, 129, 34, 14, 87]"
59,8601061523,"[5, 100, 104, 109, 59]","[41, 91, 88, 11, 6]"
60,8601061496,"[75, 60, 109, 74, 87]","[63, 21, 53, 64, 2]"
61,8601061398,"[14, 22, 26, 131, 67]","[5, 6, 17, 104, 27]"
62,8601061301,"[65, 14, 77, 6, 30]","[129, 59, 111, 145, 64]"
63,8601061292,"[96, 21, 74, 10, 36]","[68, 53, 98, 8, 14]"
64,8601061210,"[52, 63, 98, 41, 110]","[86, 108, 26, 100, 4]"
65,8601060978,"[21, 59, 49, 98, 87]","[57, 37, 47, 22, 6]"
66,8601060867,"[86, 21, 1, 93, 36]","[65, 145, 3, 64, 50]"
67,8601060830,"[10, 54, 101, 137, 138]","[114, 74, 31, 110, 129]"
68,8601060819,"[22, 74, 8, 104, 68]","[31, 109, 11, 98, 63]"
69,8601060811,"[14, 60, 128, 25, 36]","[112, 104, 64, 37, 10]"
70,8601060771,"[2, 145, 47, 72, 104]","[111, 14, 101, 51, 1]"
71,8601060663,"[35, 71, 128, 21, 6]","[2, 86, 53, 25, 136]"
72,8601060516,"[14, 145, 21, 26, 36]","[71, 1, 97, 84, 55]"
73,8601060459,"[13, 54, 52, 111, 20]","[138, 129, 131, 64, 49]"
74,8601060445,"[59, 72, 22, 103, 33]","[109, 40, 46, 129, 26]"
75,8601060438,"[2, 64, 53, 27, 52]","[98, 87, 14, 47, 63]"
76,8601060414,"[105, 106, 57, 26, 49]","[52, 98, 39, 145, 62]"
77,8601060338,"[84, 11, 96, 18, 88]","[7, 14, 106, 21, 6]"
78,8601060287,"[69, 102, 107, 88, 65]","[96, 101, 49, 64, 21]"
79,8601060173,"[87, 47, 98, 74, 70]","[25, 85, 97, 12, 79]"
80,8601060094,"[46, 37, 12, 79, 96]","[87, 34, 18, 97, 98]"
81,8601060073,"[29, 14, 26, 22, 21]","[4, 63, 40, 104, 106]"
82,8601060065,"[22, 39, 131, 97, 1]","[2, 64, 8, 49, 138]"
83,8601060033,"[53, 104, 71, 1, 30]","[48, 84, 74, 129, 85]"
84,8601060011,"[71, 52, 8, 64, 13]","[10, 39, 128, 31, 14]"
85,8601059911,"[7, 84, 46, 86, 129]","[36, 70, 20, 5, 71]"
86,8601059798,"[71, 135, 101, 63, 40]","[59, 8, 64, 53, 60]"
87,8601059760,"[87, 34, 2, 26, 109]","[18, 135, 119, 20, 86]"
88,8601059697,"[39, 60, 49, 20, 27]","[129, 101, 114, 86, 11]"
89,8601059668,"[90, 34, 21, 1, 53]","[14, 50, 31, 47, 11]"
90,8601059613,"[59, 31, 129, 75, 8]","[105, 94, 52, 29, 14]"
91,8601059516,"[86, 88, 98, 8, 126]","[71, 1, 131, 145, 29]"
92,8601059423,"[84, 40, 53, 16, 96]","[14, 3, 47, 1, 39]"
93,8601059399,"[94, 100, 21, 93, 123]","[28, 40, 52, 128, 49]"
94,8601059372,"[1, 26, 131, 49, 13]","[70, 16, 106, 45, 101]"
95,8601059370,"[29, 53, 128, 123, 47]","[41, 3, 98, 61, 26]"
96,8601059367,"[128, 36, 78, 52, 14]","[106, 86, 137, 37, 81]"
97,8601059254,"[17, 52, 19, 22, 40]","[101, 3, 74, 32, 102]"
98,8601059238,"[23, 7, 53, 43, 79]","[26, 5, 11, 60, 46]"
99,8601059231,"[68, 46, 96, 101, 104]","[137, 63, 71, 1, 51]"
0,8601059189,"[109, 83, 86, 93, 40]","[51, 63, 31, 52, 35]"
1,8601059117,"[10, 70, 101, 74, 22]","[11, 27, 77, 123, 29]"
2,8601059101,"[74, 6, 26, 14, 17]","[5, 31, 52, 96, 1]"
3,8601059068,"[21, 64, 2, 70, 92]","[111, 8, 51, 29, 49]"
4,8601059032,"[76, 48, 2, 27, 37]","[36, 54, 51, 47, 73]"
5,8601058921,"[126, 19, 86, 15, 42]","[27, 46, 40, 135, 30]"
6,8601058727,"[8, 66, 104, 128, 126]","[40, 53, 39, 49, 84]"
7,8601058701,"[68, 97, 145, 111, 129]","[135, 44, 120, 26, 71]"
8,8601058700,"[64, 27, 98, 17, 11]","[85, 70, 2, 26, 52]"
9,8601058617,"[104, 31, 8, 13, 14]","[36, 5, 10, 128, 2]"
10,8601058536,"[129, 49, 41, 30, 73]","[7, 83, 74, 22, 56]"
11,8601058501,"[45, 98, 97, 128, 63]","[70, 64, 53, 129, 17]"
12,8601058478,"[84, 114, 35, 1, 26]","[52, 100, 99, 7, 46]"
13,8601058475,"[105, 109, 39, 16, 66]","[54, 7, 102, 5, 17]"
14,8601058471,"[93, 106, 51, 107, 69]","[53, 11, 8, 2, 21]"
15,8601058459,"[48, 26, 111, 20, 98]","[14, 109, 128, 121, 104]"
16,8601058458,"[74, 51, 110, 10, 53]","[86, 145, 27, 70, 52]"
17,8601058342,"[75, 21, 52, 136, 8]","[82, 30, 7, 120, 86]"
18,8601058210,"[86, 21, 85, 11, 39]","[7, 53, 16, 102, 14]"
19,8601058172,"[42, 136, 14, 135, 80]","[22, 98, 41, 35, 26]"
20,8601058037,"[86, 20, 136, 64, 18]","[7, 131, 53, 55, 8]"
21,8601058019,"[14, 56, 64, 7, 29]","[21, 88, 41, 28, 86]"
22,8601057991,"[21, 114, 89, 2, 17]","[112, 14, 11, 30, 49]"
23,8601057951,"[2, 72, 14, 98, 94]","[49, 97, 87, 135, 8]"
24,8601057821,"[40, 14, 15, 62, 53]","[128, 29, 70, 30, 39]"
25,8601057771,"[22, 40, 13, 6, 108]","[87, 63, 39, 70, 129]"
26,8601057712,"[62, 36, 43, 110, 53]","[28, 45, 123, 129, 72]"
27,8601057685,"[71, 45, 85, 44, 5]","[120, 28, 11, 60, 14]"
28,8601057636,"[60, 54, 35, 5, 136]","[103, 49, 126, 86, 104]"
29,8601057569,"[52, 3, 136, 36, 114]","[123, 111, 78, 72, 17]"
30,8601057567,"[32, 72, 29, 53, 49]","[104, 74, 8, 97, 26]"
31,8601057549,"[17, 14, 47, 128, 100]","[52, 21, 10, 129, 105]"
32,8601057527,"[8, 29, 128, 86, 80]","[112, 52, 59, 2, 54]"
33,8601057504,"[28, 11, 102, 13, 35]","[10, 7, 39, 40, 86]"
34,8601057365,"[41, 87, 129, 65, 126]","[29, 96, 72, 17, 52]"
35,8601057349,"[26, 101, 73, 135, 70]","[76, 96, 79, 85, 49]"
36,8601057327,"[36, 69, 94, 64, 87]","[53, 52, 42, 14, 37]"
37,8601057168,"[120, 123, 70, 14, 53]","[40, 7, 138, 98, 126]"
38,8601057096,"[65, 14, 87, 49, 21]","[38, 74, 8, 79, 64]"
39,8601057086,"[26, 29, 81, 30, 74]","[2, 91, 21, 72, 135]"
40,8601056948,"[87, 2, 32, 93, 27]","[51, 75, 49, 42, 47]"
41,8601056926,"[101, 136, 137, 8, 7]","[94, 56, 112, 129, 31]"
42,8601056877,"[8, 60, 64, 65, 30]","[32, 128, 71, 98, 52]"
43,8601056831,"[87, 21, 11, 81, 14]","[145, 40, 129, 106, 101]"
44,8601056815,"[4, 101, 107, 10, 7]","[17, 99, 39, 79, 126]"
45,8601056632,"[53, 98, 31, 6, 7]","[8, 28, 128, 39, 14]"
46,8601056620,"[44, 5, 7, 128, 35]","[39, 135, 18, 33, 9]"
47,8601056595,"[37, 2, 123, 11, 94]","[110, 81, 8, 39, 64]"
48,8601056582,"[40, 35, 14, 11, 110]","[8, 88, 129, 27, 73]"
49,8601056542,"[70, 131, 21, 13, 25]","[97, 40, 105, 28, 8]"
50,8601056366,"[97, 51, 7, 36, 47]","[53, 76, 81, 71, 64]"
51,8601056258,"[52, 14, 39, 32, 93]","[62, 59, 40, 97, 43]"
52,8601056240,"[102, 129, 131, 87, 97]","[81, 79, 52, 105, 96]"
53,8601056168,"[7, 108, 53, 113, 71]","[49, 97, 14, 70, 87]"
54,8601056064,"[136, 26, 96, 21, 49]","[98, 86, 5, 104, 25]"
55,8601056002,"[2, 40, 12, 45, 26]","[86, 35, 44, 96, 63]"
56,8601055962,"[123, 86, 98, 56, 74]","[28, 81, 72, 11, 27]"
57,8601055869,"[45, 7, 79, 42, 47]","[107, 22, 6, 101, 43]"
58,8601055867,"[105, 59, 8, 128, 74]","[21, 70, 43, 53, 18]"
59,8601055855,"[14, 75, 13, 129, 56]","[63, 7, 87, 2, 106]"
60,8601055672,"[93, 110, 86, 29, 7]","[98, 64, 19, 35, 128]"
61,8601055647,"[70, 31, 106, 16, 39]","[94, 27, 145, 14, 45]"
62,8601055586,"[81, 131, 17, 89, 21]","[110, 9, 53, 13, 87]"
63,8601055583,"[137, 30, 68, 8, 129]","[50, 74, 138, 60, 35]"
64,8601055503,"[22, 28, 72, 14, 64]","[121, 131, 46, 137, 52]"
65,8601055484,"[39, 30, 8, 87, 99]","[27, 85, 52, 129, 1]"
66,8601055472,"[74, 80, 96, 8, 100]","[20, 62, 26, 56, 39]"
67,8601055454,"[68, 86, 2, 17, 109]","[64, 145, 129, 79, 70]"
68,8601055263,"[34, 70, 60, 51, 37]","[100, 54, 121, 85, 86]"
69,8601055231,"[28, 14, 53, 75, 126]","[42, 5, 39, 56, 128]"
70,8601055195,"[101, 16, 13, 1, 21]","[14, 97, 59, 68, 10]"
71,8601055150,"[40, 59, 72, 26, 18]","[21, 121, 110, 109, 74]"
72,8601054912,"[14, 121, 53, 27, 35]","[86, 128, 36, 20, 32]"
73,8601054828,"[30, 71, 2, 123, 8]","[86, 100, 69, 53, 39]"
74,8601054827,"[136, 39, 46, 26, 104]","[73, 101, 51, 72, 30]"
75,8601054818,"[46, 49, 66, 53, 47]","[75, 2, 13, 10, 26]"
76,8601054815,"[6, 9, 39, 84, 108]","[2, 81, 75, 36, 8]"
77,8601054801,"[53, 26, 14, 60, 21]","[114, 82, 28, 145, 74]"
78,8601054646,"[53, 64, 88, 71, 98]","[39, 8, 14, 27, 31]"
79,8601054595,"[114, 126, 7, 145, 79]","[135, 58, 40, 54, 136]"
80,8601054554,"[88, 5, 72, 52, 47]","[8, 45, 104, 16, 35]"
81,8601054511,"[86, 7, 98, 6, 97]","[123, 53, 10, 102, 106]"
82,8601054471,"[40, 17, 42, 87, 96]","[30, 107, 49, 46, 34]"
83,8601054417,"[98, 8, 87, 128, 28]","[32, 25, 75, 17, 70]"
84,8601054343,"[39, 137, 70, 26, 36]","[67, 135, 88, 73, 21]"
85,8601054320,"[128, 52, 21, 37, 104]","[101, 23, 63, 119, 2]"
86,8601054249,"[37, 17, 53, 2, 46]","[75, 8, 47, 28, 68]"
87,8601054228,"[123, 46, 25, 104, 32]","[135, 8, 45, 137, 76]"
88,8601054174,"[27, 2, 22, 113, 70]","[15, 8, 84, 20, 123]"
89,8601054173,"[75, 28, 13, 123, 53]","[105, 14, 6, 114, 64]"
90,8601054106,"[53, 5, 8, 7, 108]","[67, 98, 101, 35, 58]"
91,8601054091,"[88, 128, 102, 36, 85]","[11, 48, 123, 121, 28]"
92,8601054063,"[128, 2, 72, 106, 36]","[37, 39, 53, 14, 60]"
93,8601053930,"[145, 26, 131, 54, 16]","[114, 74, 50, 51, 88]"
94,8601053883,"[101, 114, 129, 49, 100]","[119, 145, 72, 96, 32]"
95,8601053823,"[59, 41, 101, 96, 86]","[53, 31, 98, 100, 50]"
96,8601053663,"[41, 110, 90, 53, 71]","[22, 47, 70, 129, 62]"
97,8601053657,"[96, 40, 30, 82, 70]","[101, 64, 105, 38, 49]"
98,8601053636,"[145, 53, 3, 30, 14]","[87, 123, 76, 47, 54]"
99,8601053586,"[35, 83, 13, 114, 135]","[8, 58, 113, 102, 64]"
0,8601053437,"[31, 8, 97, 2, 86]","[64, 102, 39, 14, 68]"
1,8601053356,"[36, 70, 2, 64, 40]","[7, 28, 52, 14, 72]"
2,8601053219,"[71, 72, 7, 45, 15]","[14, 129, 51, 22, 63]"
3,8601053124,"[86, 138, 14, 88, 85]","[32, 22, 136, 65, 51]"
4,8601053101,"[7, 51, 110, 88, 56]","[69, 21, 14, 64, 48]"
5,8601053097,"[28, 26, 2, 7, 12]","[45, 96, 14, 49, 104]"
6,8601053082,"[61, 110, 25, 64, 8]","[21, 39, 119, 108, 10]"
7,8601053044,"[4, 37, 59, 40, 2]","[26, 49, 39, 111, 14]"
8,8601053025,"[135, 70, 74, 27, 13]","[35, 5, 129, 41, 119]"
9,8601052968,"[114, 37, 31, 73, 7]","[35, 98, 84, 102, 128]"
10,8601052903,"[1, 110, 35, 128, 2]","[123, 33, 67, 87, 34]"
11,8601052867,"[100, 52, 72, 128, 7]","[36, 8, 14, 43, 131]"
12,8601052838,"[17, 121, 71, 104, 48]","[72, 74, 40, 27, 29]"
13,8601052817,"[17, 42, 62, 88, 15]","[1, 34, 104, 86, 22]"
14,8601052798,"[16, 2, 8, 87, 22]","[74, 86, 129, 106, 54]"
15,8601052659,"[105, 51, 26, 1, 47]","[45, 32, 59, 81, 68]"
16,8601052616,"[46, 135, 37, 97, 15]","[29, 30, 128, 74, 41]"
17,8601052560,"[93, 76, 68, 2, 25]","[21, 3, 16, 52, 70]"
18,8601052545,"[39, 129, 26, 86, 10]","[40, 13, 5, 21, 102]"
19,8601052540,"[112, 111, 105, 11, 14]","[53, 56, 138, 97, 85]"
20,8601052489,"[66, 86, 55, 120, 54]","[106, 109, 100, 64, 137]"
21,8601052398,"[14, 63, 64, 28, 59]","[136, 98, 70, 30, 16]"
22,8601052348,"[63, 18, 60, 64, 39]","[112, 27, 74, 21, 10]"
23,8601052285,"[80, 71, 48, 65, 98]","[21, 64, 34, 104, 6]"
24,8601052279,"[31, 32, 48, 58, 110]","[53, 88, 81, 13, 128]"
25,8601052263,"[98, 70, 31, 17, 32]","[62, 110, 145, 8, 2]"
26,8601052245,"[14, 101, 30, 109, 107]","[8, 46, 84, 68, 88]"
27,8601052071,"[64, 56, 21, 98, 35]","[104, 52, 27, 100, 62]"
28,8601052067,"[64, 2, 101, 65, 49]","[78, 56, 114, 74, 35]"
29,8601051899,"[96, 3, 8, 2, 39]","[104, 128, 88, 76, 49]"
30,8601051857,"[120, 64, 72, 93, 76]","[39, 5, 4, 104, 101]"
31,8601051845,"[21, 10, 119, 98, 22]","[35, 40, 53, 47, 100]"
32,8601051749,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
33,8601051667,"[22, 64, 84, 8, 76]","[7, 114, 26, 99, 1]"
34,8601051528,"[12, 97, 86, 47, 75]","[39, 129, 27, 48, 62]"
35,8601051507,"[111, 14, 47, 74, 145]","[53, 13, 58, 96, 131]"
36,8601051404,"[22, 14, 20, 6, 11]","[34, 8, 27, 98, 53]"
37,8601051375,"[101, 20, 39, 38, 49]","[97, 18, 126, 64, 78]"
38,8601051363,"[2, 14, 8, 39, 21]","[3, 59, 114, 12, 85]"
39,8601051319,"[123, 17, 87, 96, 8]","[114, 39, 111, 104, 31]"
40,8601051316,"[86, 2, 18, 68, 23]","[107, 78, 13, 62, 49]"
41,8601051284,"[87, 51, 16, 95, 20]","[18, 30, 27, 106, 98]"
42,8601051162,"[6, 40, 71, 17, 137]","[42, 39, 128, 49, 45]"
43,8601051154,"[39, 40, 93, 70, 31]","[54, 21, 64, 104, 90]"
44,8601051132,"[8, 129, 39, 27, 60]","[108, 105, 95, 135, 75]"
45,8601050993,"[126, 48, 16, 5, 138]","[59, 21, 131, 108, 31]"
46,8601050960,"[88, 64, 74, 72, 108]","[102, 52, 12, 56, 75]"
47,8601050851,"[135, 8, 128, 37, 103]","[136, 104, 1, 110, 39]"
48,8601050749,"[102, 40, 136, 7, 74]","[105, 33, 10, 64, 35]"
49,8601050648,"[74, 68, 98, 136, 53]","[40, 49, 101, 71, 97]"
50,8601050625,"[87, 14, 12, 2, 74]","[128, 136, 63, 26, 11]"
51,8601050612,"[8, 31, 75, 106, 2]","[74, 30, 5, 12, 36]"
52,8601050566,"[67, 10, 14, 97, 105]","[145, 101, 2, 86, 56]"
53,8601050539,"[51, 12, 78, 45, 22]","[32, 87, 53, 98, 81]"
54,8601050490,"[98, 37, 101, 52, 70]","[12, 107, 14, 59, 47]"
55,8601050216,"[46, 30, 126, 40, 137]","[8, 31, 2, 74, 60]"
56,8601050160,"[41, 49, 128, 131, 53]","[66, 6, 28, 74, 71]"
57,8601050041,"[53, 94, 74, 27, 136]","[137, 64, 38, 12, 110]"
58,8601050035,"[72, 128, 126, 75, 84]","[106, 10, 26, 49, 123]"
59,8601049992,"[17, 90, 93, 6, 86]","[44, 138, 41, 26, 31]"
60,8601049991,"[15, 87, 63, 7, 40]","[8, 64, 52, 11, 27]"
61,8601049945,"[53, 42, 30, 22, 8]","[29, 88, 56, 110, 7]"
62,8601049921,"[43, 45, 42, 26, 10]","[62, 138, 30, 97, 106]"
63,8601049890,"[31, 10, 39, 136, 88]","[126, 65, 9, 128, 129]"
64,8601049878,"[2, 14, 35, 7, 10]","[21, 26, 62, 72, 136]"
65,8601049783,"[21, 53, 49, 31, 20]","[26, 93, 101, 52, 14]"
66,8601049745,"[22, 31, 2, 63, 36]","[47, 8, 96, 3, 45]"
67,8601049680,"[86, 21, 15, 104, 59]","[87, 137, 26, 1, 17]"
68,8601049469,"[101, 129, 6, 30, 74]","[63, 37, 21, 8, 73]"
69,8601049433,"[56, 85, 21, 54, 60]","[63, 2, 110, 131, 39]"
70,8601049432,"[21, 135, 43, 87, 44]","[69, 12, 86, 110, 14]"
71,8601049361,"[53, 40, 39, 126, 72]","[64, 2, 128, 67, 69]"
72,8601049245,"[59, 129, 51, 44, 35]","[65, 8, 13, 74, 131]"
73,8601049229,"[109, 11, 19, 14, 51]","[98, 86, 63, 34, 87]"
74,8601049211,"[110, 108, 39, 70, 7]","[88, 22, 71, 86, 46]"
75,8601049169,"[11, 17, 86, 95, 14]","[70, 135, 19, 105, 64]"
76,8601049143,"[104, 3, 72, 27, 128]","[62, 105, 14, 26, 7]"
77,8601049131,"[40, 68, 101, 8, 77]","[72, 136, 39, 5, 84]"
78,8601049104,"[104, 53, 14, 79, 109]","[114, 98, 106, 123, 42]"
79,8601049049,"[18, 35, 86, 129, 107]","[25, 74, 49, 22, 104]"
80,8601048965,"[93, 14, 52, 40, 87]","[7, 74, 8, 34, 99]"
81,8601048821,"[52, 102, 30, 88, 100]","[21, 28, 47, 70, 105]"
82,8601048809,"[70, 26, 21, 78, 58]","[35, 74, 85, 31, 60]"
83,8601048767,"[39, 21, 112, 15, 51]","[26, 49, 38, 40, 69]"
84,8601048727,"[120, 98, 31, 63, 86]","[85, 64, 39, 14, 53]"
85,8601048619,"[55, 128, 62, 137, 12]","[38, 53, 69, 6, 39]"
86,8601048618,"[102, 47, 84, 40, 106]","[93, 26, 62, 35, 69]"
87,8601048565,"[74, 29, 79, 37, 70]","[34, 28, 26, 126, 71]"
88,8601048559,"[46, 37, 20, 17, 129]","[128, 22, 70, 21, 28]"
89,8601048480,"[27, 95, 49, 126, 86]","[110, 51, 67, 63, 16]"
90,8601048414,"[58, 18, 86, 40, 126]","[14, 106, 72, 96, 26]"
91,8601048395,"[126, 14, 128, 64, 109]","[96, 8, 30, 37, 52]"
92,8601048386,"[40, 87, 6, 2, 49]","[106, 114, 73, 75, 8]"
93,8601048384,"[105, 87, 90, 12, 129]","[56, 52, 107, 85, 137]"
94,8601048329,"[46, 102, 98, 39, 9]","[111, 30, 11, 138, 2]"
95,8601048232,"[114, 64, 84, 123, 30]","[8, 6, 85, 31, 21]"
96,8601048185,"[42, 5, 97, 100, 35]","[38, 41, 126, 46, 40]"
97,8601048173,"[87, 97, 48, 11, 53]","[128, 135, 1, 14, 73]"
98,8601048133,"[40, 98, 63, 100, 13]","[5, 128, 39, 97, 8]"
99,8601048121,"[10, 22, 97, 74, 128]","[47, 100, 11, 30, 41]"
0,8601048112,"[47, 18, 64, 7, 97]","[128, 6, 81, 2, 42]"
1,8601048054,"[30, 86, 46, 38, 52]","[1, 120, 27, 49, 31]"
2,8601048028,"[96, 84, 10, 17, 26]","[104, 145, 52, 7, 105]"
3,8601047975,"[74, 80, 30, 96, 22]","[51, 5, 109, 104, 120]"
4,8601047949,"[74, 98, 94, 53, 33]","[72, 137, 26, 19, 135]"
5,8601047940,"[104, 39, 128, 40, 114]","[129, 86, 49, 72, 101]"
6,8601047886,"[28, 101, 51, 70, 40]","[52, 39, 129, 63, 87]"
7,8601047855,"[2, 112, 8, 35, 31]","[37, 22, 1, 40, 49]"
8,8601047845,"[82, 53, 27, 6, 2]","[63, 51, 39, 110, 54]"
9,8601047828,"[98, 8, 37, 14, 74]","[39, 31, 96, 1, 53]"
10,8601047806,"[18, 93, 50, 90, 36]","[74, 40, 98, 86, 41]"
11,8601047773,"[19, 2, 46, 109, 22]","[105, 86, 74, 41, 97]"
12,8601047772,"[126, 128, 14, 104, 8]","[25, 74, 21, 119, 41]"
13,8601047741,"[68, 84, 67, 99, 55]","[11, 28, 97, 42, 110]"
14,8601047737,"[72, 30, 74, 145, 22]","[26, 14, 17, 128, 28]"
15,8601047709,"[30, 6, 53, 128, 137]","[14, 2, 88, 52, 32]"
16,8601047706,"[35, 71, 30, 43, 108]","[11, 19, 75, 14, 8]"
17,8601047601,"[106, 73, 145, 5, 2]","[53, 123, 21, 27, 74]"
18,8601047513,"[10, 74, 2, 13, 53]","[119, 52, 129, 31, 8]"
19,8601047471,"[14, 57, 22, 30, 49]","[129, 104, 68, 8, 128]"
20,8601047413,"[22, 81, 129, 14, 145]","[8, 11, 27, 43, 62]"
21,8601047340,"[96, 107, 84, 36, 55]","[106, 10, 35, 38, 39]"
22,8601047261,"[71, 27, 47, 53, 93]","[75, 84, 96, 57, 138]"
23,8601047164,"[136, 94, 107, 68, 120]","[64, 60, 17, 63, 128]"
24,8601047138,"[75, 74, 11, 38, 8]","[105, 2, 41, 21, 47]"
25,8601047108,"[22, 75, 46, 128, 76]","[25, 135, 100, 18, 64]"
26,8601047043,"[10, 86, 121, 69, 34]","[90, 94, 106, 31, 135]"
27,8601046755,"[86, 93, 87, 91, 18]","[53, 84, 21, 26, 137]"
28,8601046699,"[71, 129, 105, 13, 12]","[131, 46, 106, 86, 14]"
29,8601046685,"[79, 19, 52, 97, 109]","[7, 11, 129, 44, 111]"
30,8601046683,"[86, 94, 30, 145, 87]","[48, 28, 97, 58, 71]"
31,8601046358,"[8, 86, 40, 7, 47]","[84, 101, 1, 57, 63]"
32,8601046294,"[39, 45, 97, 40, 42]","[2, 31, 53, 8, 84]"
33,8601046257,"[74, 104, 64, 70, 7]","[135, 40, 56, 126, 106]"
34,8601046232,"[64, 59, 40, 62, 18]","[8, 35, 26, 61, 5]"
35,8601046159,"[27, 62, 93, 126, 70]","[6, 14, 40, 13, 26]"
36,8601046112,"[72, 75, 129, 11, 26]","[128, 8, 76, 38, 78]"
37,8601046107,"[112, 128, 4, 17, 131]","[79, 75, 89, 14, 82]"
38,8601045987,"[64, 77, 62, 17, 8]","[98, 35, 121, 12, 79]"
39,8601045972,"[84, 33, 22, 76, 54]","[6, 28, 14, 110, 30]"
40,8601045967,"[75, 11, 48, 76, 13]","[40, 128, 145, 108, 74]"
41,8601045951,"[53, 32, 23, 119, 104]","[39, 8, 14, 28, 31]"
42,8601045943,"[47, 100, 48, 39, 126]","[54, 22, 14, 62, 75]"
43,8601045917,"[2, 8, 27, 87, 34]","[5, 128, 49, 135, 109]"
44,8601045913,"[70, 11, 101, 63, 23]","[92, 145, 26, 135, 111]"
45,8601045847,"[12, 30, 86, 14, 2]","[109, 126, 28, 27, 85]"
46,8601045737,"[12, 83, 57, 39, 101]","[16, 100, 40, 56, 22]"
47,8601045726,"[105, 40, 2, 59, 10]","[98, 87, 52, 64, 8]"
48,8601045711,"[75, 119, 2, 145, 26]","[135, 53, 47, 64, 12]"
49,8601045553,"[27, 1, 98, 86, 41]","[11, 120, 7, 135, 111]"
50,8601045425,"[123, 68, 48, 14, 47]","[13, 112, 72, 45, 81]"
51,8601045397,"[45, 86, 11, 2, 102]","[26, 64, 135, 59, 46]"
52,8601045289,"[52, 8, 103, 59, 87]","[82, 71, 2, 48, 111]"
53,8601045285,"[0, 35, 20, 26, 29]","[14, 49, 44, 2, 31]"
54,8601045225,"[10, 5, 22, 29, 11]","[14, 84, 39, 8, 110]"
55,8601045167,"[100, 53, 52, 63, 97]","[109, 34, 92, 87, 88]"
56,8601045154,"[27, 71, 78, 64, 8]","[97, 30, 102, 22, 29]"
57,8601045141,"[71, 48, 74, 98, 66]","[27, 129, 14, 102, 39]"
